TypeHouse;Address;Floors;Area;Frontage;Bedrooms;Bathrooms;YearBuilt;Legal_Status;Road_Type;Price;Gia_trung_binh
Townhouse;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;2;35;9;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.96;70
Townhouse;Trần Hưng Đạo, Bắc Giang, Bắc Giang;3;55;13;3;3;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.12;35
Townhouse;Trần Hưng Đạo, Bắc Giang, Bắc Giang;2;40;10;3;3;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;0.98;35
Townhouse;Trần Hưng Đạo, Bắc Giang, Bắc Giang;1;25;7;3;3;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.84;35
Villa;Nguyễn Huệ, Q.1, TP.HCM;12;200;35;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;191.25;750
Villa;Nguyễn Huệ, Q.1, TP.HCM;10;180;32;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;186.0;750
Villa;Nguyễn Huệ, Q.1, TP.HCM;8;150;28;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;168.75;750
Villa;Lê Lợi, Q.1, TP.HCM;11;190;34;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;186.0;750
Villa;Lê Lợi, Q.1, TP.HCM;9;170;30;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;181.5;750
Villa;Đồng Khởi, Q.1, TP.HCM;7;140;26;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;163.5;750
Villa;Võ Văn Tần, Q.3, TP.HCM;10;185;33;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;148.2;650
Villa;Võ Văn Tần, Q.3, TP.HCM;8;165;29;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;144.3;650
Villa;Nguyễn Thị Minh Khai, Q.3, TP.HCM;6;135;25;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;128.7;650
Villa;Trần Hưng Đạo, Q.5, TP.HCM;9;175;31;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;108.16;520
Villa;Trần Hưng Đạo, Q.5, TP.HCM;7;155;27;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;105.04;520
Villa;Nguyễn Trãi, Q.5, TP.HCM;5;125;23;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;92.56;520
Villa;Nguyễn Hữu Thọ, Q.7, TP.HCM;8;170;30;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;88.8;480
Villa;Nguyễn Hữu Thọ, Q.7, TP.HCM;6;150;26;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;85.44;480
Villa;Nguyễn Hữu Thọ, Q.7, TP.HCM;4;120;22;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;74.4;480
Villa;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;9;180;32;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;72.24;420
Villa;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;7;160;28;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;69.3;420
Villa;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;5;130;24;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;59.64;420
Villa;Trần Duy Hưng, Cầu Giấy, Hà Nội;8;165;29;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;75.6;450
Villa;Trần Duy Hưng, Cầu Giấy, Hà Nội;6;145;25;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;72.9;450
Villa;Trần Duy Hưng, Cầu Giấy, Hà Nội;4;115;21;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;63.9;450
Villa;Phạm Văn Đồng, Ba Đình, Hà Nội;10;185;33;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;108.9;550
Villa;Phạm Văn Đồng, Ba Đình, Hà Nội;8;165;29;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;105.6;550
Villa;Phạm Văn Đồng, Ba Đình, Hà Nội;6;135;25;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;96.25;550
Villa;Đường Láng, Đống Đa, Hà Nội;8;170;30;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;90.24;480
Villa;Đường Láng, Đống Đa, Hà Nội;6;150;26;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;87.36;480
Villa;Đường Láng, Đống Đa, Hà Nội;4;120;22;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;79.2;480
Villa;Lạc Long Quân, Tây Hồ, Hà Nội;9;175;31;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;73.5;420
Villa;Lạc Long Quân, Tây Hồ, Hà Nội;7;155;27;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;70.56;420
Villa;Lạc Long Quân, Tây Hồ, Hà Nội;5;125;23;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;63.84;420
Villa;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;8;160;28;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;18.65;126
Villa;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;6;140;24;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;17.89;126
Villa;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;4;110;20;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;15.75;126
Villa;Trần Phú, Thanh Khê, Đà Nẵng;7;150;26;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;12.54;95
Villa;Trần Phú, Thanh Khê, Đà Nẵng;5;130;22;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;12.16;95
Villa;Trần Phú, Thanh Khê, Đà Nẵng;3;100;18;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;10.64;95
Villa;Lê Hồng Phong, Ngô Quyền, Hải Phòng;7;145;25;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;9.6;75
Villa;Lê Hồng Phong, Ngô Quyền, Hải Phòng;5;125;21;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;9.15;75
Villa;Lê Hồng Phong, Ngô Quyền, Hải Phòng;3;95;17;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;8.1;75
Villa;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;8;155;27;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;9.18;85
Villa;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;6;135;23;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;8.67;85
Villa;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;4;105;19;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;7.48;85
Villa;Phạm Văn Đồng, Biên Hòa, Đồng Nai;8;150;26;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;9.52;85
Villa;Phạm Văn Đồng, Biên Hòa, Đồng Nai;6;130;22;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;9.18;85
Villa;Phạm Văn Đồng, Biên Hòa, Đồng Nai;4;100;18;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;7.82;85
Villa;Nguyễn Tất Thành, Vũng Tàu, BR-VT;9;165;29;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;10.88;85
Villa;Nguyễn Tất Thành, Vũng Tàu, BR-VT;7;145;25;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;10.37;85
Villa;Nguyễn Tất Thành, Vũng Tàu, BR-VT;5;115;21;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;9.18;85
Villa;Trần Hưng Đạo, Huế, Thừa Thiên Huế;7;140;24;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;8.1;75
Villa;Trần Hưng Đạo, Huế, Thừa Thiên Huế;5;120;20;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;7.65;75
Villa;Trần Hưng Đạo, Huế, Thừa Thiên Huế;3;90;16;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;6.6;75
Villa;Nguyễn Huệ, Nha Trang, Khánh Hòa;8;150;26;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;9.52;85
Villa;Nguyễn Huệ, Nha Trang, Khánh Hòa;6;130;22;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;9.18;85
Villa;Nguyễn Huệ, Nha Trang, Khánh Hòa;4;100;18;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;7.82;85
Villa;Trần Phú, Đà Lạt, Lâm Đồng;8;155;27;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;8.1;75
Villa;Trần Phú, Đà Lạt, Lâm Đồng;6;135;23;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;7.65;75
Villa;Trần Phú, Đà Lạt, Lâm Đồng;4;105;19;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;6.6;75
Villa;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;7;135;23;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.7;62
Villa;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;5;115;19;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.46;62
Villa;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;3;85;15;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.46;62
Villa;Nguyễn Tất Thành, Pleiku, Gia Lai;7;130;22;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.1;58
Villa;Nguyễn Tất Thành, Pleiku, Gia Lai;5;110;18;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.76;58
Villa;Nguyễn Tất Thành, Pleiku, Gia Lai;3;80;14;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.94;58
Villa;Trần Hưng Đạo, Kon Tum, Kon Tum;6;120;20;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.74;52
Villa;Trần Hưng Đạo, Kon Tum, Kon Tum;4;100;16;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.54;52
Villa;Trần Hưng Đạo, Kon Tum, Kon Tum;2;70;12;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.81;52
Villa;Lê Duẩn, Quy Nhơn, Bình Định;7;145;25;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.98;65
Villa;Lê Duẩn, Quy Nhơn, Bình Định;5;125;21;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.72;65
Villa;Lê Duẩn, Quy Nhơn, Bình Định;3;95;17;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.68;65
Villa;Nguyễn Huệ, Tuy Hòa, Phú Yên;7;130;22;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.46;62
Villa;Nguyễn Huệ, Tuy Hòa, Phú Yên;5;110;18;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.08;62
Villa;Nguyễn Huệ, Tuy Hòa, Phú Yên;3;80;14;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.22;62
Villa;Trần Phú, Phan Thiết, Bình Thuận;7;140;24;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.98;65
Villa;Trần Phú, Phan Thiết, Bình Thuận;5;120;20;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.72;65
Villa;Trần Phú, Phan Thiết, Bình Thuận;3;90;16;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.68;65
Villa;Lê Lợi, Phan Rang, Ninh Thuận;6;125;21;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.1;58
Villa;Lê Lợi, Phan Rang, Ninh Thuận;4;105;17;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.76;58
Villa;Lê Lợi, Phan Rang, Ninh Thuận;2;75;13;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.94;58
Villa;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;6;115;19;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.18;58
Villa;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;4;95;15;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.94;58
Villa;Nguyễn Tất Thành, Đồng Hới, Quảng Bình;2;65;11;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;3.13;58
Villa;Trần Hưng Đạo, Đông Hà, Quảng Trị;5;105;17;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.54;52
Villa;Trần Hưng Đạo, Đông Hà, Quảng Trị;3;85;13;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.33;52
Villa;Trần Hưng Đạo, Đông Hà, Quảng Trị;1;55;9;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.6;52
Villa;Lê Duẩn, Hội An, Quảng Nam;7;140;24;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;7.82;85
Villa;Lê Duẩn, Hội An, Quảng Nam;5;120;20;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;7.48;85
Villa;Lê Duẩn, Hội An, Quảng Nam;3;90;16;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;6.12;85
Villa;Nguyễn Huệ, Tam Kỳ, Quảng Nam;6;125;21;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.72;65
Villa;Nguyễn Huệ, Tam Kỳ, Quảng Nam;4;105;17;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.33;65
Villa;Nguyễn Huệ, Tam Kỳ, Quảng Nam;2;75;13;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.42;65
Villa;Trần Phú, Bắc Ninh, Bắc Ninh;5;135;23;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;8.74;95
Villa;Trần Phú, Bắc Ninh, Bắc Ninh;4;115;19;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;8.36;95
Villa;Trần Phú, Bắc Ninh, Bắc Ninh;3;85;15;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;6.84;95
Villa;Lê Lợi, Hải Phòng, Hải Phòng;5;145;25;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;7.82;85
Villa;Lê Lợi, Hải Phòng, Hải Phòng;4;125;21;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;7.48;85
Villa;Lê Lợi, Hải Phòng, Hải Phòng;3;95;17;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;6.12;85
Villa;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;4;125;21;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;6.16;70
Villa;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;3;105;17;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.74;70
Villa;Nguyễn Tất Thành, Hưng Yên, Hưng Yên;2;75;13;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.76;70
Villa;Trần Hưng Đạo, Bắc Giang, Bắc Giang;3;105;17;4;4;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.52;35
Villa;Trần Hưng Đạo, Bắc Giang, Bắc Giang;2;85;13;4;4;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;35
Villa;Trần Hưng Đạo, Bắc Giang, Bắc Giang;1;55;9;4;4;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.89;35
Nha cap 4;Nguyễn Huệ, Q.1, TP.HCM;6;80;15;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;63.75;750
Nha cap 4;Nguyễn Huệ, Q.1, TP.HCM;5;70;13;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;58.5;750
Nha cap 4;Nguyễn Huệ, Q.1, TP.HCM;4;60;11;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;48.75;750
Nha cap 4;Lê Lợi, Q.1, TP.HCM;6;75;14;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;61.5;750
Nha cap 4;Lê Lợi, Q.1, TP.HCM;5;65;12;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;56.25;750
Nha cap 4;Đồng Khởi, Q.1, TP.HCM;4;55;10;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;46.5;750
Nha cap 4;Võ Văn Tần, Q.3, TP.HCM;5;70;13;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;46.8;650
Nha cap 4;Võ Văn Tần, Q.3, TP.HCM;4;60;11;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;42.25;650
Nha cap 4;Nguyễn Thị Minh Khai, Q.3, TP.HCM;3;50;9;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;37.7;650
Nha cap 4;Trần Hưng Đạo, Q.5, TP.HCM;5;65;12;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;35.36;520
Nha cap 4;Trần Hưng Đạo, Q.5, TP.HCM;4;55;10;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;32.24;520
Nha cap 4;Nguyễn Trãi, Q.5, TP.HCM;3;45;8;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;28.6;520
Nha cap 4;Nguyễn Hữu Thọ, Q.7, TP.HCM;5;60;11;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;27.84;480
Nha cap 4;Nguyễn Hữu Thọ, Q.7, TP.HCM;4;50;9;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;24.96;480
Nha cap 4;Nguyễn Hữu Thọ, Q.7, TP.HCM;3;40;7;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;21.6;480
Nha cap 4;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;5;65;12;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;23.1;420
Nha cap 4;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;4;55;10;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;20.16;420
Nha cap 4;Phạm Văn Đồng, Q.Thủ Đức, TP.HCM;3;45;8;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;17.64;420
Nha cap 4;Trần Duy Hưng, Cầu Giấy, Hà Nội;5;60;11;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;23.4;450
Nha cap 4;Trần Duy Hưng, Cầu Giấy, Hà Nội;4;50;9;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;21.6;450
Nha cap 4;Trần Duy Hưng, Cầu Giấy, Hà Nội;3;40;7;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;18.9;450
Nha cap 4;Phạm Văn Đồng, Ba Đình, Hà Nội;6;70;13;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;37.4;550
Nha cap 4;Phạm Văn Đồng, Ba Đình, Hà Nội;5;60;11;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;34.1;550
Nha cap 4;Phạm Văn Đồng, Ba Đình, Hà Nội;4;50;9;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;30.25;550
Nha cap 4;Đường Láng, Đống Đa, Hà Nội;5;65;12;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;27.84;480
Nha cap 4;Đường Láng, Đống Đa, Hà Nội;4;55;10;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;24.96;480
Nha cap 4;Đường Láng, Đống Đa, Hà Nội;3;45;8;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;21.6;480
Nha cap 4;Lạc Long Quân, Tây Hồ, Hà Nội;5;60;11;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;23.1;420
Nha cap 4;Lạc Long Quân, Tây Hồ, Hà Nội;4;50;9;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;20.16;420
Nha cap 4;Lạc Long Quân, Tây Hồ, Hà Nội;3;40;7;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;17.64;420
Nha cap 4;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;5;55;10;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;5.29;126
Nha cap 4;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;4;45;8;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;4.79;126
Nha cap 4;Nguyễn Văn Linh, Hải Châu, Đà Nẵng;3;35;6;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;4.03;126
Nha cap 4;Trần Phú, Thanh Khê, Đà Nẵng;4;50;9;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.61;95
Nha cap 4;Trần Phú, Thanh Khê, Đà Nẵng;3;40;7;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;3.04;95
Nha cap 4;Trần Phú, Thanh Khê, Đà Nẵng;2;30;5;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.66;95
Nha cap 4;Lê Hồng Phong, Ngô Quyền, Hải Phòng;4;50;9;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.4;75
Nha cap 4;Lê Hồng Phong, Ngô Quyền, Hải Phòng;3;40;7;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.1;75
Nha cap 4;Lê Hồng Phong, Ngô Quyền, Hải Phòng;2;30;5;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.8;75
Nha cap 4;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;4;55;10;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Nha cap 4;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;3;45;8;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.04;85
Nha cap 4;Đại lộ Bình Dương, Thủ Dầu Một, Bình Dương;2;35;6;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.7;85
Nha cap 4;Phạm Văn Đồng, Biên Hòa, Đồng Nai;4;50;9;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.72;85
Nha cap 4;Phạm Văn Đồng, Biên Hòa, Đồng Nai;3;40;7;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Nha cap 4;Phạm Văn Đồng, Biên Hòa, Đồng Nai;2;30;5;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.04;85
Nha cap 4;Nguyễn Tất Thành, Vũng Tàu, BR-VT;5;55;10;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.98;85
Nha cap 4;Nguyễn Tất Thành, Vũng Tàu, BR-VT;4;45;8;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.55;85
Nha cap 4;Nguyễn Tất Thành, Vũng Tàu, BR-VT;3;35;6;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.12;85
Nha cap 4;Trần Hưng Đạo, Huế, Thừa Thiên Huế;4;50;9;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.1;75
Nha cap 4;Trần Hưng Đạo, Huế, Thừa Thiên Huế;3;40;7;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;75
Nha cap 4;Trần Hưng Đạo, Huế, Thừa Thiên Huế;2;30;5;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.5;75
Nha cap 4;Nguyễn Huệ, Nha Trang, Khánh Hòa;4;50;9;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.72;85
Nha cap 4;Nguyễn Huệ, Nha Trang, Khánh Hòa;3;40;7;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.38;85
Nha cap 4;Nguyễn Huệ, Nha Trang, Khánh Hòa;2;30;5;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;2.04;85
Nha cap 4;Trần Phú, Đà Lạt, Lâm Đồng;4;55;10;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;2.1;75
Nha cap 4;Trần Phú, Đà Lạt, Lâm Đồng;3;45;8;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.8;75
Nha cap 4;Trần Phú, Đà Lạt, Lâm Đồng;2;35;6;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.5;75
Nha cap 4;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;3;45;8;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.49;62
Nha cap 4;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;2;35;6;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.24;62
Nha cap 4;Lê Lợi, Buôn Ma Thuột, Đắk Lắk;1;25;4;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;1.12;62
Nha cap 4;Nguyễn Tất Thành, Pleiku, Gia Lai;3;40;7;1;1;2023;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.28;58
Nha cap 4;Nguyễn Tất Thành, Pleiku, Gia Lai;2;30;5;1;1;2022;Đã có Sổ Hồng/Sổ Đỏ;Đường chính;1.04;58
Nha cap 4;Nguyễn Tất Thành, Pleiku, Gia Lai;1;20;3;1;1;2021;Đang chờ Sổ / Đang làm thủ tục cấp sổ;Đường nhánh;0.93;58
